period,timestamp,available_chillers,available_cooling_capacity_kw,required_cooling_capacity_kw,capacity_margin_kw,service_available,redundancy_state
post,2027-12-09 03:00:00,3,1200,594.8,605.2,True,N+1
post,2027-12-09 03:15:00,3,1200,601.85,598.15,True,N+1
post,2027-12-09 03:30:00,3,1200,544.89,655.11,True,N+1
post,2027-12-09 03:45:00,3,1200,593.09,606.91,True,N+1
post,2027-12-09 04:00:00,3,1200,574.38,625.62,True,N+1
post,2027-12-09 04:15:00,3,1200,630.36,569.64,True,N+1
post,2027-12-09 04:30:00,3,1200,618.27,581.73,True,N+1
post,2027-12-09 04:45:00,3,1200,622.52,577.48,True,N+1
post,2027-12-09 05:00:00,3,1200,636.82,563.18,True,N+1
post,2027-12-09 05:15:00,3,1200,579.35,620.65,True,N+1
post,2027-12-09 05:30:00,3,1200,617.73,582.27,True,N+1
post,2027-12-09 05:45:00,3,1200,600.12,599.88,True,N+1
post,2027-12-09 06:00:00,3,1200,647.73,552.27,True,N+1
post,2027-12-09 06:15:00,3,1200,604.93,595.07,True,N+1
post,2027-12-09 06:30:00,3,1200,652.95,547.05,True,N+1
post,2027-12-09 06:45:00,3,1200,654.15,545.85,True,N+1
post,2027-12-09 07:00:00,3,1200,648.27,551.73,True,N+1
post,2027-12-09 07:15:00,3,1200,636.06,563.94,True,N+1
post,2027-12-09 07:30:00,3,1200,618.86,581.14,True,N+1
post,2027-12-09 07:45:00,3,1200,634.32,565.68,True,N+1
post,2027-12-09 08:00:00,3,1200,716.34,483.65999999999997,True,N+1
post,2027-12-09 08:15:00,3,1200,620.66,579.34,True,N+1
post,2027-12-09 08:30:00,3,1200,672.71,527.29,True,N+1
post,2027-12-09 08:45:00,3,1200,677.36,522.64,True,N+1
post,2027-12-09 09:00:00,3,1200,659.56,540.44,True,N+1
post,2027-12-09 09:15:00,3,1200,668.02,531.98,True,N+1
post,2027-12-09 09:30:00,3,1200,624.56,575.44,True,N+1
post,2027-12-09 09:45:00,3,1200,710.11,489.89,True,N+1
post,2027-12-09 10:00:00,3,1200,645.63,554.37,True,N+1
post,2027-12-09 10:15:00,3,1200,691.95,508.04999999999995,True,N+1
post,2027-12-09 10:30:00,3,1200,669.38,530.62,True,N+1
post,2027-12-09 10:45:00,3,1200,719.73,480.27,True,N+1
post,2027-12-09 11:00:00,3,1200,709.62,490.38,True,N+1
post,2027-12-09 11:15:00,3,1200,700.8,499.20000000000005,True,N+1
post,2027-12-09 11:30:00,3,1200,690.62,509.38,True,N+1
post,2027-12-09 11:45:00,3,1200,663.25,536.75,True,N+1
post,2027-12-09 12:00:00,3,1200,689.26,510.74,True,N+1
post,2027-12-09 12:15:00,3,1200,768.29,431.71000000000004,True,N+1
post,2027-12-09 12:30:00,3,1200,701.85,498.15,True,N+1
post,2027-12-09 12:45:00,3,1200,704.66,495.34000000000003,True,N+1
post,2027-12-09 13:00:00,3,1200,683.17,516.83,True,N+1
post,2027-12-09 13:15:00,3,1200,726.55,473.45000000000005,True,N+1
post,2027-12-09 13:30:00,3,1200,716.74,483.26,True,N+1
post,2027-12-09 13:45:00,3,1200,703.13,496.87,True,N+1
post,2027-12-09 14:00:00,3,1200,695.42,504.58000000000004,True,N+1
post,2027-12-09 14:15:00,3,1200,691.15,508.85,True,N+1
post,2027-12-09 14:30:00,3,1200,740.75,459.25,True,N+1
post,2027-12-09 14:45:00,3,1200,695.25,504.75,True,N+1
post,2027-12-09 15:00:00,3,1200,743.63,456.37,True,N+1
post,2027-12-09 15:15:00,3,1200,698.98,501.02,True,N+1
post,2027-12-09 15:30:00,3,1200,694.96,505.03999999999996,True,N+1
post,2027-12-09 15:45:00,3,1200,699.11,500.89,True,N+1
post,2027-12-09 16:00:00,3,1200,723.25,476.75,True,N+1
post,2027-12-09 16:15:00,3,1200,704.5,495.5,True,N+1
post,2027-12-09 16:30:00,3,1200,724.36,475.64,True,N+1
post,2027-12-09 16:45:00,3,1200,680.01,519.99,True,N+1
post,2027-12-09 17:00:00,3,1200,715.29,484.71000000000004,True,N+1
post,2027-12-09 17:15:00,3,1200,698.67,501.33000000000004,True,N+1
post,2027-12-09 17:30:00,3,1200,695.04,504.96000000000004,True,N+1
post,2027-12-09 17:45:00,3,1200,723.34,476.65999999999997,True,N+1
post,2027-12-09 18:00:00,3,1200,696.21,503.78999999999996,True,N+1
post,2027-12-09 18:15:00,3,1200,670.41,529.59,True,N+1
post,2027-12-09 18:30:00,3,1200,664.94,535.06,True,N+1
post,2027-12-09 18:45:00,3,1200,664.75,535.25,True,N+1
post,2027-12-09 19:00:00,3,1200,667.51,532.49,True,N+1
post,2027-12-09 19:15:00,3,1200,650.56,549.44,True,N+1
post,2027-12-09 19:30:00,3,1200,671.09,528.91,True,N+1
post,2027-12-09 19:45:00,3,1200,631.53,568.47,True,N+1
post,2027-12-09 20:00:00,3,1200,645.53,554.47,True,N+1
post,2027-12-09 20:15:00,3,1200,619.36,580.64,True,N+1
post,2027-12-09 20:30:00,3,1200,660.58,539.42,True,N+1
post,2027-12-09 20:45:00,3,1200,650.41,549.59,True,N+1
post,2027-12-09 21:00:00,3,1200,643.1,556.9,True,N+1
post,2027-12-09 21:15:00,3,1200,623.15,576.85,True,N+1
post,2027-12-09 21:30:00,3,1200,597.19,602.81,True,N+1
post,2027-12-09 21:45:00,3,1200,606.82,593.18,True,N+1
post,2027-12-09 22:00:00,3,1200,585.76,614.24,True,N+1
post,2027-12-09 22:15:00,3,1200,639.18,560.82,True,N+1
post,2027-12-09 22:30:00,3,1200,634.52,565.48,True,N+1
post,2027-12-09 22:45:00,3,1200,585.68,614.32,True,N+1
post,2027-12-09 23:00:00,3,1200,626.02,573.98,True,N+1
post,2027-12-09 23:15:00,3,1200,610.28,589.72,True,N+1
post,2027-12-09 23:30:00,3,1200,624.61,575.39,True,N+1
post,2027-12-09 23:45:00,3,1200,587.16,612.84,True,N+1
post,2027-12-10 00:00:00,3,1200,592.4,607.6,True,N+1
post,2027-12-10 00:15:00,3,1200,598.08,601.92,True,N+1
post,2027-12-10 00:30:00,3,1200,595.32,604.68,True,N+1
post,2027-12-10 00:45:00,3,1200,639.12,560.88,True,N+1
post,2027-12-10 01:00:00,3,1200,612.03,587.97,True,N+1
post,2027-12-10 01:15:00,3,1200,581.25,618.75,True,N+1
post,2027-12-10 01:30:00,3,1200,603.48,596.52,True,N+1
post,2027-12-10 01:45:00,3,1200,556.56,643.44,True,N+1
post,2027-12-10 02:00:00,3,1200,605.45,594.55,True,N+1
post,2027-12-10 02:15:00,3,1200,575.23,624.77,True,N+1
post,2027-12-10 02:30:00,3,1200,599.09,600.91,True,N+1
post,2027-12-10 02:45:00,3,1200,589.52,610.48,True,N+1
post,2027-12-10 03:00:00,3,1200,564.41,635.59,True,N+1
post,2027-12-10 03:15:00,3,1200,588.27,611.73,True,N+1
post,2027-12-10 03:30:00,3,1200,614.95,585.05,True,N+1
post,2027-12-10 03:45:00,3,1200,571.01,628.99,True,N+1
post,2027-12-10 04:00:00,3,1200,554.56,645.44,True,N+1
post,2027-12-10 04:15:00,3,1200,651.57,548.43,True,N+1
post,2027-12-10 04:30:00,3,1200,617.3,582.7,True,N+1
post,2027-12-10 04:45:00,3,1200,561.8,638.2,True,N+1
post,2027-12-10 05:00:00,3,1200,626.52,573.48,True,N+1
post,2027-12-10 05:15:00,3,1200,636.44,563.56,True,N+1
post,2027-12-10 05:30:00,3,1200,595.29,604.71,True,N+1
post,2027-12-10 05:45:00,3,1200,612.47,587.53,True,N+1
post,2027-12-10 06:00:00,3,1200,615.7,584.3,True,N+1
post,2027-12-10 06:15:00,3,1200,690.43,509.57000000000005,True,N+1
post,2027-12-10 06:30:00,3,1200,614.23,585.77,True,N+1
post,2027-12-10 06:45:00,3,1200,648.22,551.78,True,N+1
post,2027-12-10 07:00:00,3,1200,622.88,577.12,True,N+1
post,2027-12-10 07:15:00,3,1200,635.33,564.67,True,N+1
post,2027-12-10 07:30:00,3,1200,647.72,552.28,True,N+1
post,2027-12-10 07:45:00,3,1200,670.35,529.65,True,N+1
post,2027-12-10 08:00:00,3,1200,632.28,567.72,True,N+1
post,2027-12-10 08:15:00,3,1200,622.58,577.42,True,N+1
post,2027-12-10 08:30:00,3,1200,652.93,547.07,True,N+1
post,2027-12-10 08:45:00,3,1200,665.68,534.32,True,N+1
post,2027-12-10 09:00:00,3,1200,686.99,513.01,True,N+1
post,2027-12-10 09:15:00,3,1200,631.54,568.46,True,N+1
post,2027-12-10 09:30:00,3,1200,684.01,515.99,True,N+1
post,2027-12-10 09:45:00,3,1200,636.21,563.79,True,N+1
post,2027-12-10 10:00:00,3,1200,711.79,488.21000000000004,True,N+1
post,2027-12-10 10:15:00,3,1200,688.06,511.94000000000005,True,N+1
post,2027-12-10 10:30:00,3,1200,662.88,537.12,True,N+1
post,2027-12-10 10:45:00,3,1200,623.64,576.36,True,N+1
post,2027-12-10 11:00:00,3,1200,701.85,498.15,True,N+1
post,2027-12-10 11:15:00,3,1200,637.66,562.34,True,N+1
post,2027-12-10 11:30:00,3,1200,719.53,480.47,True,N+1
post,2027-12-10 11:45:00,3,1200,698.23,501.77,True,N+1
post,2027-12-10 12:00:00,3,1200,710.28,489.72,True,N+1
post,2027-12-10 12:15:00,3,1200,715.5,484.5,True,N+1
post,2027-12-10 12:30:00,3,1200,691.47,508.53,True,N+1
post,2027-12-10 12:45:00,3,1200,641.75,558.25,True,N+1
post,2027-12-10 13:00:00,3,1200,714.79,485.21000000000004,True,N+1
post,2027-12-10 13:15:00,3,1200,684.13,515.87,True,N+1
post,2027-12-10 13:30:00,3,1200,720.54,479.46000000000004,True,N+1
post,2027-12-10 13:45:00,3,1200,722.84,477.15999999999997,True,N+1
post,2027-12-10 14:00:00,3,1200,668.88,531.12,True,N+1
post,2027-12-10 14:15:00,3,1200,702.99,497.01,True,N+1
post,2027-12-10 14:30:00,3,1200,728.56,471.44000000000005,True,N+1
post,2027-12-10 14:45:00,3,1200,737.83,462.16999999999996,True,N+1
post,2027-12-10 15:00:00,3,1200,719.55,480.45000000000005,True,N+1
post,2027-12-10 15:15:00,3,1200,666.17,533.83,True,N+1
post,2027-12-10 15:30:00,3,1200,669.97,530.03,True,N+1
post,2027-12-10 15:45:00,3,1200,692.89,507.11,True,N+1
post,2027-12-10 16:00:00,3,1200,696.14,503.86,True,N+1
post,2027-12-10 16:15:00,3,1200,673.22,526.78,True,N+1
post,2027-12-10 16:30:00,3,1200,689.32,510.67999999999995,True,N+1
post,2027-12-10 16:45:00,3,1200,675.89,524.11,True,N+1
post,2027-12-10 17:00:00,3,1200,730.3,469.70000000000005,True,N+1
post,2027-12-10 17:15:00,3,1200,685.08,514.92,True,N+1
post,2027-12-10 17:30:00,3,1200,682.86,517.14,True,N+1
post,2027-12-10 17:45:00,3,1200,686.54,513.46,True,N+1
post,2027-12-10 18:00:00,3,1200,685.96,514.04,True,N+1
post,2027-12-10 18:15:00,3,1200,666.09,533.91,True,N+1
post,2027-12-10 18:30:00,3,1200,691.82,508.17999999999995,True,N+1
post,2027-12-10 18:45:00,3,1200,664.64,535.36,True,N+1
post,2027-12-10 19:00:00,3,1200,674.35,525.65,True,N+1
post,2027-12-10 19:15:00,3,1200,663.68,536.32,True,N+1
post,2027-12-10 19:30:00,3,1200,678.3,521.7,True,N+1
post,2027-12-10 19:45:00,3,1200,652.99,547.01,True,N+1
post,2027-12-10 20:00:00,3,1200,637.02,562.98,True,N+1
post,2027-12-10 20:15:00,3,1200,637.53,562.47,True,N+1
post,2027-12-10 20:30:00,3,1200,634.69,565.31,True,N+1
post,2027-12-10 20:45:00,3,1200,614.63,585.37,True,N+1
post,2027-12-10 21:00:00,3,1200,626.77,573.23,True,N+1
post,2027-12-10 21:15:00,3,1200,657.08,542.92,True,N+1
post,2027-12-10 21:30:00,3,1200,627.98,572.02,True,N+1
post,2027-12-10 21:45:00,3,1200,588.54,611.46,True,N+1
post,2027-12-10 22:00:00,3,1200,644.9,555.1,True,N+1
post,2027-12-10 22:15:00,3,1200,612.54,587.46,True,N+1
post,2027-12-10 22:30:00,3,1200,638.77,561.23,True,N+1
post,2027-12-10 22:45:00,3,1200,602.29,597.71,True,N+1
post,2027-12-10 23:00:00,3,1200,622.19,577.81,True,N+1
post,2027-12-10 23:15:00,3,1200,592.23,607.77,True,N+1
post,2027-12-10 23:30:00,3,1200,608.42,591.58,True,N+1
post,2027-12-10 23:45:00,3,1200,623.16,576.84,True,N+1
post,2027-12-11 00:00:00,3,1200,583.37,616.63,True,N+1
post,2027-12-11 00:15:00,3,1200,591.59,608.41,True,N+1
post,2027-12-11 00:30:00,3,1200,581.19,618.81,True,N+1
post,2027-12-11 00:45:00,3,1200,616.49,583.51,True,N+1
post,2027-12-11 01:00:00,3,1200,618.18,581.82,True,N+1
post,2027-12-11 01:15:00,3,1200,605.57,594.43,True,N+1
post,2027-12-11 01:30:00,3,1200,591.53,608.47,True,N+1
post,2027-12-11 01:45:00,3,1200,608.56,591.44,True,N+1
post,2027-12-11 02:00:00,3,1200,593.68,606.32,True,N+1
post,2027-12-11 02:15:00,3,1200,614.01,585.99,True,N+1
post,2027-12-11 02:30:00,3,1200,574.37,625.63,True,N+1
post,2027-12-11 02:45:00,3,1200,592.17,607.83,True,N+1
post,2027-12-11 03:00:00,3,1200,593.8,606.2,True,N+1
post,2027-12-11 03:15:00,3,1200,664.03,535.97,True,N+1
post,2027-12-11 03:30:00,3,1200,623.61,576.39,True,N+1
post,2027-12-11 03:45:00,3,1200,599.54,600.46,True,N+1
post,2027-12-11 04:00:00,3,1200,592.02,607.98,True,N+1
post,2027-12-11 04:15:00,3,1200,635.19,564.81,True,N+1
post,2027-12-11 04:30:00,3,1200,631.88,568.12,True,N+1
post,2027-12-11 04:45:00,3,1200,591.29,608.71,True,N+1
post,2027-12-11 05:00:00,3,1200,607.1,592.9,True,N+1
post,2027-12-11 05:15:00,3,1200,615.53,584.47,True,N+1
post,2027-12-11 05:30:00,3,1200,598.01,601.99,True,N+1
post,2027-12-11 05:45:00,3,1200,593.74,606.26,True,N+1
post,2027-12-11 06:00:00,3,1200,570.56,629.44,True,N+1
post,2027-12-11 06:15:00,3,1200,628.05,571.95,True,N+1
post,2027-12-11 06:30:00,3,1200,606.2,593.8,True,N+1
post,2027-12-11 06:45:00,3,1200,594.25,605.75,True,N+1
post,2027-12-11 07:00:00,3,1200,646.3,553.7,True,N+1
post,2027-12-11 07:15:00,3,1200,658.48,541.52,True,N+1
post,2027-12-11 07:30:00,3,1200,645.27,554.73,True,N+1
post,2027-12-11 07:45:00,3,1200,658.37,541.63,True,N+1
post,2027-12-11 08:00:00,3,1200,646.57,553.43,True,N+1
post,2027-12-11 08:15:00,3,1200,630.96,569.04,True,N+1
post,2027-12-11 08:30:00,3,1200,673.92,526.08,True,N+1
post,2027-12-11 08:45:00,3,1200,681.12,518.88,True,N+1
post,2027-12-11 09:00:00,3,1200,691.16,508.84000000000003,True,N+1
post,2027-12-11 09:15:00,3,1200,679.99,520.01,True,N+1
post,2027-12-11 09:30:00,3,1200,668.09,531.91,True,N+1
post,2027-12-11 09:45:00,3,1200,670.08,529.92,True,N+1
post,2027-12-11 10:00:00,3,1200,669.59,530.41,True,N+1
post,2027-12-11 10:15:00,3,1200,660.29,539.71,True,N+1
post,2027-12-11 10:30:00,3,1200,745.54,454.46000000000004,True,N+1
post,2027-12-11 10:45:00,3,1200,682.73,517.27,True,N+1
post,2027-12-11 11:00:00,3,1200,651.25,548.75,True,N+1
post,2027-12-11 11:15:00,3,1200,673.52,526.48,True,N+1
post,2027-12-11 11:30:00,3,1200,709.11,490.89,True,N+1
post,2027-12-11 11:45:00,3,1200,703.65,496.35,True,N+1
post,2027-12-11 12:00:00,3,1200,699.61,500.39,True,N+1
post,2027-12-11 12:15:00,3,1200,694.59,505.40999999999997,True,N+1
post,2027-12-11 12:30:00,3,1200,719.97,480.03,True,N+1
post,2027-12-11 12:45:00,3,1200,705.7,494.29999999999995,True,N+1
post,2027-12-11 13:00:00,3,1200,708.22,491.78,True,N+1
post,2027-12-11 13:15:00,3,1200,712.71,487.28999999999996,True,N+1
post,2027-12-11 13:30:00,3,1200,721.32,478.67999999999995,True,N+1
post,2027-12-11 13:45:00,3,1200,741.64,458.36,True,N+1
post,2027-12-11 14:00:00,3,1200,725.81,474.19000000000005,True,N+1
post,2027-12-11 14:15:00,3,1200,742.11,457.89,True,N+1
post,2027-12-11 14:30:00,3,1200,693.71,506.28999999999996,True,N+1
post,2027-12-11 14:45:00,3,1200,736.0,464.0,True,N+1
post,2027-12-11 15:00:00,3,1200,721.61,478.39,True,N+1
post,2027-12-11 15:15:00,3,1200,735.86,464.14,True,N+1
post,2027-12-11 15:30:00,3,1200,710.12,489.88,True,N+1
post,2027-12-11 15:45:00,3,1200,702.43,497.57000000000005,True,N+1
post,2027-12-11 16:00:00,3,1200,652.14,547.86,True,N+1
post,2027-12-11 16:15:00,3,1200,724.67,475.33000000000004,True,N+1
post,2027-12-11 16:30:00,3,1200,704.65,495.35,True,N+1
post,2027-12-11 16:45:00,3,1200,726.64,473.36,True,N+1
post,2027-12-11 17:00:00,3,1200,647.15,552.85,True,N+1
post,2027-12-11 17:15:00,3,1200,692.69,507.30999999999995,True,N+1
post,2027-12-11 17:30:00,3,1200,626.6,573.4,True,N+1
post,2027-12-11 17:45:00,3,1200,709.56,490.44000000000005,True,N+1
post,2027-12-11 18:00:00,3,1200,708.51,491.49,True,N+1
post,2027-12-11 18:15:00,3,1200,692.15,507.85,True,N+1
post,2027-12-11 18:30:00,3,1200,658.77,541.23,True,N+1
post,2027-12-11 18:45:00,3,1200,650.54,549.46,True,N+1
post,2027-12-11 19:00:00,3,1200,699.68,500.32000000000005,True,N+1
post,2027-12-11 19:15:00,3,1200,694.17,505.83000000000004,True,N+1
post,2027-12-11 19:30:00,3,1200,632.86,567.14,True,N+1
post,2027-12-11 19:45:00,3,1200,671.15,528.85,True,N+1
post,2027-12-11 20:00:00,3,1200,633.7,566.3,True,N+1
post,2027-12-11 20:15:00,3,1200,632.66,567.34,True,N+1
post,2027-12-11 20:30:00,3,1200,634.85,565.15,True,N+1
post,2027-12-11 20:45:00,3,1200,621.57,578.43,True,N+1
post,2027-12-11 21:00:00,3,1200,620.31,579.69,True,N+1
post,2027-12-11 21:15:00,3,1200,643.63,556.37,True,N+1
post,2027-12-11 21:30:00,3,1200,611.77,588.23,True,N+1
post,2027-12-11 21:45:00,3,1200,599.76,600.24,True,N+1
post,2027-12-11 22:00:00,3,1200,625.17,574.83,True,N+1
post,2027-12-11 22:15:00,3,1200,607.03,592.97,True,N+1
post,2027-12-11 22:30:00,3,1200,613.93,586.07,True,N+1
post,2027-12-11 22:45:00,3,1200,635.99,564.01,True,N+1
post,2027-12-11 23:00:00,3,1200,616.09,583.91,True,N+1
post,2027-12-11 23:15:00,3,1200,660.57,539.43,True,N+1
post,2027-12-11 23:30:00,3,1200,602.75,597.25,True,N+1
post,2027-12-11 23:45:00,3,1200,642.52,557.48,True,N+1
post,2027-12-12 00:00:00,3,1200,591.33,608.67,True,N+1
post,2027-12-12 00:15:00,3,1200,615.82,584.18,True,N+1
post,2027-12-12 00:30:00,3,1200,600.85,599.15,True,N+1
post,2027-12-12 00:45:00,3,1200,602.76,597.24,True,N+1
post,2027-12-12 01:00:00,3,1200,608.24,591.76,True,N+1
post,2027-12-12 01:15:00,3,1200,576.13,623.87,True,N+1
post,2027-12-12 01:30:00,3,1200,620.68,579.32,True,N+1
post,2027-12-12 01:45:00,3,1200,625.7,574.3,True,N+1
post,2027-12-12 02:00:00,3,1200,555.45,644.55,True,N+1
post,2027-12-12 02:15:00,3,1200,597.83,602.17,True,N+1
post,2027-12-12 02:30:00,3,1200,586.04,613.96,True,N+1
post,2027-12-12 02:45:00,3,1200,581.87,618.13,True,N+1
post,2027-12-12 03:00:00,3,1200,600.8,599.2,True,N+1
post,2027-12-12 03:15:00,3,1200,626.49,573.51,True,N+1
post,2027-12-12 03:30:00,3,1200,589.16,610.84,True,N+1
post,2027-12-12 03:45:00,3,1200,618.02,581.98,True,N+1
post,2027-12-12 04:00:00,3,1200,580.76,619.24,True,N+1
post,2027-12-12 04:15:00,3,1200,629.04,570.96,True,N+1
post,2027-12-12 04:30:00,3,1200,601.68,598.32,True,N+1
post,2027-12-12 04:45:00,3,1200,612.65,587.35,True,N+1
post,2027-12-12 05:00:00,3,1200,610.31,589.69,True,N+1
post,2027-12-12 05:15:00,3,1200,632.67,567.33,True,N+1
post,2027-12-12 05:30:00,3,1200,637.92,562.08,True,N+1
post,2027-12-12 05:45:00,3,1200,589.27,610.73,True,N+1
post,2027-12-12 06:00:00,3,1200,604.76,595.24,True,N+1
post,2027-12-12 06:15:00,3,1200,628.47,571.53,True,N+1
post,2027-12-12 06:30:00,3,1200,640.25,559.75,True,N+1
post,2027-12-12 06:45:00,3,1200,637.86,562.14,True,N+1
post,2027-12-12 07:00:00,3,1200,625.65,574.35,True,N+1
post,2027-12-12 07:15:00,3,1200,652.17,547.83,True,N+1
post,2027-12-12 07:30:00,3,1200,643.59,556.41,True,N+1
post,2027-12-12 07:45:00,3,1200,639.06,560.94,True,N+1
post,2027-12-12 08:00:00,3,1200,651.37,548.63,True,N+1
post,2027-12-12 08:15:00,3,1200,630.61,569.39,True,N+1
post,2027-12-12 08:30:00,3,1200,616.51,583.49,True,N+1
post,2027-12-12 08:45:00,3,1200,686.39,513.61,True,N+1
post,2027-12-12 09:00:00,3,1200,675.73,524.27,True,N+1
post,2027-12-12 09:15:00,3,1200,683.29,516.71,True,N+1
post,2027-12-12 09:30:00,3,1200,703.77,496.23,True,N+1
post,2027-12-12 09:45:00,3,1200,660.67,539.33,True,N+1
post,2027-12-12 10:00:00,3,1200,711.12,488.88,True,N+1
post,2027-12-12 10:15:00,3,1200,679.29,520.71,True,N+1
post,2027-12-12 10:30:00,3,1200,730.0,470.0,True,N+1
post,2027-12-12 10:45:00,3,1200,718.52,481.48,True,N+1
post,2027-12-12 11:00:00,3,1200,697.97,502.03,True,N+1
post,2027-12-12 11:15:00,3,1200,669.73,530.27,True,N+1
post,2027-12-12 11:30:00,3,1200,729.13,470.87,True,N+1
post,2027-12-12 11:45:00,3,1200,708.42,491.58000000000004,True,N+1
post,2027-12-12 12:00:00,3,1200,718.59,481.40999999999997,True,N+1
post,2027-12-12 12:15:00,3,1200,694.0,506.0,True,N+1
post,2027-12-12 12:30:00,3,1200,704.64,495.36,True,N+1
post,2027-12-12 12:45:00,3,1200,736.25,463.75,True,N+1
post,2027-12-12 13:00:00,3,1200,711.37,488.63,True,N+1
post,2027-12-12 13:15:00,3,1200,709.12,490.88,True,N+1
post,2027-12-12 13:30:00,3,1200,691.35,508.65,True,N+1
post,2027-12-12 13:45:00,3,1200,729.63,470.37,True,N+1
post,2027-12-12 14:00:00,3,1200,725.53,474.47,True,N+1
post,2027-12-12 14:15:00,3,1200,736.2,463.79999999999995,True,N+1
post,2027-12-12 14:30:00,3,1200,696.23,503.77,True,N+1
post,2027-12-12 14:45:00,3,1200,658.85,541.15,True,N+1
post,2027-12-12 15:00:00,3,1200,723.84,476.15999999999997,True,N+1
post,2027-12-12 15:15:00,3,1200,725.52,474.48,True,N+1
post,2027-12-12 15:30:00,3,1200,678.05,521.95,True,N+1
post,2027-12-12 15:45:00,3,1200,730.95,469.04999999999995,True,N+1
post,2027-12-12 16:00:00,3,1200,636.55,563.45,True,N+1
post,2027-12-12 16:15:00,3,1200,678.81,521.19,True,N+1
post,2027-12-12 16:30:00,3,1200,717.02,482.98,True,N+1
post,2027-12-12 16:45:00,3,1200,715.85,484.15,True,N+1
post,2027-12-12 17:00:00,3,1200,688.48,511.52,True,N+1
post,2027-12-12 17:15:00,3,1200,686.37,513.63,True,N+1
post,2027-12-12 17:30:00,3,1200,701.8,498.20000000000005,True,N+1
post,2027-12-12 17:45:00,3,1200,658.67,541.33,True,N+1
post,2027-12-12 18:00:00,3,1200,675.92,524.08,True,N+1
post,2027-12-12 18:15:00,3,1200,669.03,530.97,True,N+1
post,2027-12-12 18:30:00,3,1200,695.14,504.86,True,N+1
post,2027-12-12 18:45:00,3,1200,678.56,521.44,True,N+1
post,2027-12-12 19:00:00,3,1200,652.66,547.34,True,N+1
post,2027-12-12 19:15:00,3,1200,646.0,554.0,True,N+1
post,2027-12-12 19:30:00,3,1200,603.98,596.02,True,N+1
post,2027-12-12 19:45:00,3,1200,662.85,537.15,True,N+1
post,2027-12-12 20:00:00,3,1200,651.65,548.35,True,N+1
post,2027-12-12 20:15:00,3,1200,655.47,544.53,True,N+1
post,2027-12-12 20:30:00,3,1200,651.44,548.56,True,N+1
post,2027-12-12 20:45:00,3,1200,642.99,557.01,True,N+1
post,2027-12-12 21:00:00,3,1200,683.43,516.57,True,N+1
post,2027-12-12 21:15:00,3,1200,626.43,573.57,True,N+1
post,2027-12-12 21:30:00,3,1200,646.13,553.87,True,N+1
post,2027-12-12 21:45:00,3,1200,594.58,605.42,True,N+1
post,2027-12-12 22:00:00,3,1200,624.0,576.0,True,N+1
post,2027-12-12 22:15:00,3,1200,630.13,569.87,True,N+1
post,2027-12-12 22:30:00,3,1200,648.69,551.31,True,N+1
post,2027-12-12 22:45:00,3,1200,635.13,564.87,True,N+1
post,2027-12-12 23:00:00,3,1200,622.97,577.03,True,N+1
post,2027-12-12 23:15:00,3,1200,632.69,567.31,True,N+1
post,2027-12-12 23:30:00,3,1200,646.46,553.54,True,N+1
post,2027-12-12 23:45:00,3,1200,621.55,578.45,True,N+1
post,2027-12-13 00:00:00,3,1200,612.96,587.04,True,N+1
post,2027-12-13 00:15:00,3,1200,647.25,552.75,True,N+1
post,2027-12-13 00:30:00,3,1200,606.36,593.64,True,N+1
post,2027-12-13 00:45:00,3,1200,614.91,585.09,True,N+1
post,2027-12-13 01:00:00,3,1200,610.98,589.02,True,N+1
post,2027-12-13 01:15:00,3,1200,612.19,587.81,True,N+1
post,2027-12-13 01:30:00,3,1200,591.08,608.92,True,N+1
post,2027-12-13 01:45:00,3,1200,579.42,620.58,True,N+1
post,2027-12-13 02:00:00,3,1200,627.72,572.28,True,N+1
post,2027-12-13 02:15:00,3,1200,613.68,586.32,True,N+1
post,2027-12-13 02:30:00,3,1200,634.0,566.0,True,N+1
post,2027-12-13 02:45:00,3,1200,585.13,614.87,True,N+1
post,2027-12-13 03:00:00,3,1200,617.76,582.24,True,N+1
post,2027-12-13 03:15:00,3,1200,593.62,606.38,True,N+1
post,2027-12-13 03:30:00,3,1200,568.36,631.64,True,N+1
post,2027-12-13 03:45:00,3,1200,583.28,616.72,True,N+1
post,2027-12-13 04:00:00,3,1200,620.38,579.62,True,N+1
post,2027-12-13 04:15:00,3,1200,569.63,630.37,True,N+1
post,2027-12-13 04:30:00,3,1200,597.65,602.35,True,N+1
post,2027-12-13 04:45:00,3,1200,627.62,572.38,True,N+1
post,2027-12-13 05:00:00,3,1200,588.77,611.23,True,N+1
post,2027-12-13 05:15:00,3,1200,618.72,581.28,True,N+1
post,2027-12-13 05:30:00,3,1200,628.54,571.46,True,N+1
post,2027-12-13 05:45:00,3,1200,650.29,549.71,True,N+1
post,2027-12-13 06:00:00,3,1200,606.96,593.04,True,N+1
post,2027-12-13 06:15:00,3,1200,654.09,545.91,True,N+1
post,2027-12-13 06:30:00,3,1200,631.72,568.28,True,N+1
